AlgaeBloomReportID,UpdatedOn,CreatedOn,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost
1489,,2016-09-20 16:20:50.573000,5,39,37.78707  ,-121.50170,2016-09-14,No,No,River,Old River Upstream off ORM site (Supplementary),Department of Water Resources,Unknown,No,"This sample was taken mid-channel near a water intake/outlet, and there was also possible water access from livestock. Samples were taken by DWR and sent to laboratory for analysis",None,Old River Upstream off ORM site,2016-09-20,Observation,True
1490,,2016-09-20 16:32:32.513000,5,39,37.80964  ,-121.41196,2016-09-14,No,No,River,Old River Upstream of DGL site (Supplementary) - River,Department of Water Resources,Unknown,No,Bloom observed midchannel. No surface scum; there was an even distribution of small algae specks in the water. Samples were taken by DWR and sent to laboratory for analysis.,None,Old River Upstream of DGL site,2016-09-20,Observation,True
1492,,2016-09-22 15:48:21.930000,5,39,37.977195 ,-121.37669,2016-09-21,No,No,Marina,Buckley Cove (Marina),Unknown,Unknown,No,This is a marina.  Harbor Master reporting the appearance of a blue-green sheen on the water surface at the marina.,None,Buckley Cove,2016-09-22,Observation,True
1496,,2016-09-29 14:13:28.093000,3,40,35.2669192,-120.68628,2016-09-27,No,Yes,Lake,Laguna Lake,City of San Luis Obispo,City of San Luis Obispo,No,Bloom was observed and samples were sent to the laboratory for analysis.,Warning,Laguna Lake,2016-09-22,Analytical,True
1503,2016-11-21 00:00:00,2016-11-18 18:32:40.643000,4,19,33.81544  ,-118.0854 ,2016-11-11,No,No,Lake,"El Dorado East Regional Park, Long Beach",City of Long Beach Parks and Recreation,City of Long Beach Parks and Recreation,No,"Lakes in Area II: Phycocyanin measurements exceeding 199 micro grams per litre and Chlorophyll measurements of 44-47 micro grams per litre. 

Lakes in Area III: #3 Lake Phycocyanin measurements 77 micro grams per litre and Chlorophyll measurement of 46 micro grams per litre. #4 Lake Phycocyanin measurements of 45 micro grams per litre and Chlorophyll measurement of 46 micro grams per litre.",None,"El Dorado East Regional Park, Long Beac",2016-11-18,Observation and Flourometer,True
1507,2017-08-31 00:00:00,2016-12-09 13:26:05.737000,2,1,37.586436 ,-121.70371,2016-12-05,Yes,No,Lake,"Lake Del Valle, freshwater ","East Bay Regional Park District, Dept. Water Resources",East Bay Regional Park District,Yes,"UPDATE: Park Closed due to flooding, planned to reopen around 4/15/2017.
12-08-2016 UPDATE: Lake Del Valle is closed to body contact, microcystin levels >20ppp at the boat launch",For current sign see 2017 bloom #1525,Lake Del Valle,2016-12-05,analytical,True
1510,2017-03-20 00:00:00,2017-03-11 02:20:10.480000,8,33,33.846000 ,-117.11958,2017-03-03,Yes,Yes,"wetlands, ponds",San Jacinto Wildlife Area,TBD,"San Jacinto Wildlife Area, CA Dept. of Fish and Wildlife",No,"UPDATE 3/17/17: Regional Board staff accompanied CA DFW staff on a tour of Marvin Rd and Davis Rd.  Less water present than on 3/13. Caution signage in evidence, but will be increased.  According to CA DFW, any application of water throughout rest of Spring and into Summer will be by sprinkler, with no ponding expected.  CA DFW will be notifying Duck Club lessees and will be routinely posting in the future.

UPDATE 3/15/17: Caution signs have been posted at access points to park.

UPDATE 3/13/17, Regional Board staff hiked areas in dog training area and along Davis Road between Marvin Rd and S. Contour Road. Minor standing water areas (particularly adjacent to and in the diversion channel)examined and photographed, no clear evidence of cyanoHABs.  No water remaining at the NE corner of Davis and S. Contour.  Notice observed at the permit hut in the Dog Training parking area and at the corner of Davis and Marvin, noting that the area was closed to dog training from March 1 through June 1. 
 
On 3/11/17, HAB Hotline received report of potential harmful algal bloom in wetlands north of Lakeview. Area includes dog park and after visiting the park a dog became ill on 3/3/17. Observed floating greenish algal material in the water, along the banks of the ponds/wetlands. Staff are coordinating with the land manager to post recommended caution signs. Regional Water Board is investigating the area and due to warm temp the water levels are decreasing.",Caution-with no swimming/fishing,"Unnamed wetland/ponds, near Marvin Rd/Davis Rd,Lakeview",2017-03-03,Observation by public,True
1511,2017-03-24 00:00:00,2017-03-13 17:30:50.480000,5,39,37.7740277,-121.29055,2017-02-17,No,No,Lake,Oakwood Lake,"Oakwood Lake Water District, Oakwood Shores HOA-VierraMoore Co.",Oakwood Shores HOA-VierraMoore,Yes,"Update 03/24/17: On 3/20/17 Regional Water Quality Control Board staff visited the lake and observed remnants of the bloom with minimal surface scum present near the boat launch area and a cove behind residences on Aplicella Court. Microscopic evaluation of water samples at these locations found at least 6 different genera, all potential toxin producers. Staff used Abraxis test kits to screen for microcystin and anatoxin-a.  All screen tests were negative. The San Joaquin County Environmental Health Dept visited the site on 03/16/17 and provided HOA with advisory sign for the boat launch area and factsheets to be distributed to residents. HOA manager indicated they would work with a lake water quality specialist to spot treat the lake. Water Board staff recommended the HOA work with lake water quality specialist to identify mitigation options to reduce and prevent future blooms, and provided the HOA with information on lab resources in case they want to conduct additional water sample testing.
On 3/13/17 Regional Water Quality Control Board staff received a report of an algal bloom in local lake. The lake is managed by Oakwood Shores HOA. The only recreational activities permitted are (non-motorized) boating and fishing (catch and release only). Local agencies have been notified including Division of Drinking Water, San Joaquin Co. Environmental Health Dept, Oakwood Lake Water District, and Oakwood Shores HOA. Water Board staff have contacted the land/water managers to discuss recommended next steps.",Advisory sign provided by S.J. County Environmental Health,Oakwood Lake,2017-03-20,Observation and Analytical Test,True
1512,2017-12-14 00:00:00,2017-03-14 18:26:03.763000,2,1,37.573328 ,-122.00181,2017-03-09,Yes,Yes,Lake,Quarry Lakes,East Bay Regional Park District,East Bay Regional Park District,Yes,"UPDATE 12/26/2017: Cyanobacteria are visible in several locations including boat launch; Anatoxin-a not detected this week at boat launch; last week Anatoxin-a 0.2 ppb but Microcystin not detected. 
Caution advisory level remains in place.

Swim beach reopened on Aug. 12. Between March and August 11, Lake had remained closed to body contact due to toxin producing cyanobacteria bloom observed at multiple locations in lake. Bloom was closely monitored and low, allowing reopening Aug 12.

On 3/9/17, State Water Board received report from East Bay Reg. Parks that lake is closed due to toxin producing cyanobacteria bloom. Lake was posted on 2/8/17 and remains closed.",CAUTION,Quarry Lakes,2017-12-26,"Observation, Analytical Test",True
1513,2017-08-01 00:00:00,2017-03-21 11:52:02.833000,7,59,33.518340 ,-115.93748,2017-02-15,Yes,Yes,Lake,"Salton Sea, lagoon shore",,Dept. of Parks and Recreation-Colorado Desert District,No,"UPDATE: Regional Water Board staff collected samples on 7/17/2017. Low concentrations of toxin, anatoxin-a were detected. CAUTION signs are posted. 

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.
On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at Lagoon site confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.",CAUTION,"Salton Sea, NE lagoon",2017-07-17,Analytical Test,True
1514,2017-08-01 00:00:00,2017-03-21 11:56:05.060000,7,59,33.503357 ,-115.91457,2017-02-15,Yes,Yes,Lake,"Salton Sea, Varner Harbor ",,Dept. of Parks and Recreation-Colorado Desert District,No,"UPDATE 9/29/2017: Lab results for samples collected on 9/17/2017 indicate low levels of microcystin (.25 ug/L) and non-detects for anatoxin-a. This sample had a composition similar to the Bombay Bay Beach sample; Pseudanabaena and Oscillatoria were both highly abundant and there was a moderate amount of Planktothrix also present.

UPDATE: Regional Water Board staff sampled on 7/17/2017. Low concentrations of toxin, anatoxin-a detected. CAUTION signs remain in place. 

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.

On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at Varner Harbor confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.",CAUTION,"Salton Sea, Varner Harbor",2017-07-17,Analytical Test,True
1515,2017-08-01 00:00:00,2017-03-21 11:58:54.587000,7,59,33.503634 ,-115.91696,2017-02-15,Yes,Yes,Lake,"Salton Sea, North Shore",,Dept. of Parks and Recreation-Colorado Desert District,No,"UPDATE: Regional Water Board staff collected samples on 7/17/2017. Low concentrations of toxin, anatoxin-a were detected. CAUTION signs are posted.

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.
On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at NS Beach confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.",CAUTION,"Salton Sea, North Shore Beach",2017-07-17,Analytical Test,True
1518,,2017-04-06 12:52:07.173000,4,19,33.824707 ,-118.08535,2017-04-06,Yes,Yes,Pond,"El Dorado Regional Park ponds, Long Beach, Ca 90808","Long Beach Parks, Recreation, and Marine","Long Beach Parks, Recreation, and Marine",No,"UPDATE 11/6/2017: For two consecutive weeks of sampling, lab results indicate toxins levels are below threshold. Signs have been removed.",Caution,"Northern pond near Sycamore Grove, in El Dorado East Regional Park",2017-04-18,"Observation, Analytical",True
1519,2017-11-06 00:00:00,2017-04-07 12:25:58.730000,4,19,33.816028 ,-118.08510,2017-04-06,Yes,Yes,Lake,"Lake in El Dorado East Regional Park, near Wardlow Rd","Long Beach Parks, Recreation, and Marine","Long Beach Parks, Recreation, and Marine",No,"UPDATE 11/6/2017: For two consecutive weeks of sampling, lab results indicate toxins levels are below threshold. Signs have been removed.",Caution,"Lake near Wardlow Rd, in El Dorado East Regional Park",2017-04-18,Observation,True
1520,2017-11-06 00:00:00,2017-04-07 12:32:59.127000,4,19,33.812871 ,-118.08438,2017-04-06,Yes,No,Lake,Horseshoe Lake near Spring St.,"Long Beach Parks, Recreation, and Marine","Long Beach Parks, Recreation, and Marine",No,"UPDATE 11/6/2017: For two consecutive weeks of sampling, lab results indicate toxins levels are below threshold. Signs have been removed.",Caution,"Horseshoe Lake in Park, near Spring St.",2017-04-18,Observation,True
1521,,2017-04-11 15:03:55.197000,2,1,37.668858 ,-121.83874,2017-01-24,Yes,No,Lake,Shadow Cliffs Lake,East Bay Regional Parks District,East Bay Regional Parks District,Yes,"UPDATE 04/06/2017 No visual indicators of bloom, and signs removed. Bloom resolved. 
01/24/2017 Routine monitoring indicated visual bloom occurring near shoreline, but no microcystins detected.",For current sign see 2017 bloom #1544,Shadow Cliffs Lake,2017-01-24,"Visual, Analytical",True
1522,2018-01-17 00:00:00,2017-04-11 16:40:18.963000,2,1,37.726948 ,-122.11221,2017-01-01,Yes,No,Lake,Lake Chabot,East Bay Regional Parks District,East Bay Regional Parks District,Yes,"UPDATE 12/28/2017: Cyanobacteria bloom persisting; visible from marina all the way to the dam. Lake is open. Caution signs remain posted. 

Bloom started in 2016 (report # 1427) and continues into 2017.",CAUTION,Lake Chabot (Alameda Co),2017-12-28,"Visual, Analytical",True
1523,2017-11-06 00:00:00,2017-04-14 14:40:51.817000,4,19,33.819115 ,-118.08389,2017-04-11,Yes,Yes,Lake,"South pond near Wardlow Rd., in El Dorado East Regional Park","Long Beach Parks, Recreation, and Marine","Long Beach Parks, Recreation, and Marine",No,"UPDATE 11/6/2017: For two consecutive weeks of sampling, lab results indicate toxins levels are below threshold. Signs have been removed.",Caution,"Lake near Wardlow Rd/Arbor Day Grove, in El Dorado East Regional Park",2017-04-18,"Observation, Analytical",True
1524,2017-07-28 00:00:00,2017-04-14 14:59:58.350000,8,33,33.672408 ,-117.36903,2017-03-29,Yes,No,Lake,Lake Elsinore,City of Lake Elsinore,City of Lake Elsinore,No,"UPDATE 9/29/2017: Lab results for samples collected on 9/6/2017 indicate high levels of microcystin at La Laguna Beach, La Laguna Boat Ramp, Elm Grove Beach. Results were 311 ug/L, 355 ug/L and 43 ug/L, respectively. All exceed the DANGER advisory level of 20 ug/L. DANGER signs are posted at these locations. 

City of Elsinore staff conducted monitoring 9/21/2017. Lab results are pending. 

Update 8/30/17: Danger level recommendation remains in place.",DANGER,Lake Elsinore,2017-09-29,"Observation, Analytical",True
1525,2018-03-09 00:00:00,2017-04-17 09:36:00.177000,2,1,37.586436 ,-121.70371,2017-04-14,Yes,No,Lake,Lake del Valle,Department of Water Resources,East Bay Regional Parks District,Yes,"UPDATE 8/29/17: Bloom dissipated, lake fully open and caution signs removed. No visible cyanobacteria observed and toxin last detected June 13, 2017. Routine monitoring by Parks staff continues.

Continuation of bloom observed in 2016. On June 13, 2017 Anatoxin-a was detected at the boat launch. Previously, park was closed Jan-April due to flooding, and re-opened on April 15. Caution signs posted.",NONE,Lake del Valle,2017-07-21,Observation,True
1526,,2017-04-24 15:57:02.280000,3,40,35.4654   ,-120.667  ,2017-04-19,No,Yes,Lake,Atascadero Lake,"Nick Debar, Public Works Director",TBD,No,"Water Board staff observed and sampled bloom.  Bloom is primarily visible as scum along edge of lake and is exclusively Dolichospermum. Analytical results show low but detectable levels of microcystin, anatoxin-a, and saxitoxin.  Staff spoke with Public Works Director and recommended posting of Caution signs based on detections of anatoxin-a.  Staff provided information and web links to thresholds, signage, and decision tree.",In progress,Atascadero Lake,2017-04-20,Analytical Test,True
